"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Brood Year YYYY","First Obs Date Max","Last Obs Date Min"
"3D9.1BF16E4863","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF16E59E6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF16ED124","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF170D3DC","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1717947","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/26/2005"
"3D9.1BF172C59F","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1738411","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1743E52","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF174A805","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1759469","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF175CA39","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF17A0AE6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF17D8549","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF17E02D8","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/26/2005"
"3D9.1BF17E6F8B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF17F960D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF17FC141","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF17FC5CF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF184C0E0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF18539A6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1856A6D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1859ABB","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1860CCD","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF20EEDAE","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/25/2005","04/25/2005"
"3D9.1BF20EFBAD","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/25/2005","04/25/2005"
"3D9.1BF131C0DC","MCN","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/24/2005","04/24/2005"
"3D9.1BF131C932","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF14EF0A3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF14F0DE6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF14FC714","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF1502812","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF1507CD5","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF15A8003","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF15CA1C7","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF15CE711","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF15DA9F1","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/25/2005"
"3D9.1BF15DE4E0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF1625177","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF16E2537","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF172600F","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF1743285","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF17459CB","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","05/24/2005"
"3D9.1BF17606D9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF1765036","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF17DD41E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF17ECE2D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF17FA4C7","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF17FC492","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF1853AF4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/25/2005"
"3D9.1BF185C75D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF1860A8C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/24/2005","04/24/2005"
"3D9.1BF11CC21F","MCN","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF1449AC5","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/23/2005","04/23/2005"
"3D9.1BF150A989","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF150B95D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF15CDBFF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF15EA513","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF16F8272","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF16FF567","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF17177AD","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF1737E52","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF17A85C9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","05/01/2005"
"3D9.1BF17DAD3A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF17DDE71","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF17E2F5B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF185519D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF1861496","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF18615CD","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF186A1DD","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/23/2005","04/23/2005"
"3D9.1BF1145215","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1146898","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF14465B1","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF144A722","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/22/2005","04/22/2005"
"3D9.1BF14556E5","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/22/2005","04/23/2005"
"3D9.1BF14EC2A9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF14F31E5","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF14F3494","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF14FDC57","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1504AB0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1506833","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1506DB8","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF150B151","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1511AEA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1512929","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15C58C2","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15CCB40","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15CE52A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15CFA15","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15D001D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15DB7CF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15DBD67","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15DE222","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15DEB94","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15E2F8E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF15F25A2","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF16138EC","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF16FBC65","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF17008AA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1702B43","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF17492B8","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1767A5C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF18570B0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF186382F","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF1868D7A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/22/2005","04/22/2005"
"3D9.1BF20E3013","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/22/2005","05/01/2005"
"3D9.1BF14FA2C0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF14FA88A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF14FCE6B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF1510C45","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF15CA764","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF15CAF63","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF15D0262","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF15E7801","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF15EA73D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF16F755B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF175A527","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF17D88CA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF17DD86C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF17E5789","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF17E68FA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF17E87D4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF17F6BE4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF18614D6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/22/2005"
"3D9.1BF186445A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/21/2005","04/21/2005"
"3D9.1BF13CEDB4","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/20/2005","04/20/2005"
"3D9.1BF14B6D04","MCN","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/20/2005","04/21/2005"
"3D9.1BF14F3E70","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF14FC1EC","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF1501FB3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF15E6665","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF1718D8D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF17440B1","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF17DC9E6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF17E49CA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/20/2005","04/20/2005"
"3D9.1BF14F9D99","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/19/2005","04/19/2005"
"3D9.1BF15A8003","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/19/2005","04/19/2005"
"3D9.1BF15CD41C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/19/2005","04/19/2005"
"3D9.1BF15E317D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/19/2005","04/18/2005"
"3D9.1BF161E8E7","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/19/2005","04/19/2005"
"3D9.1BF17A5BB7","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/19/2005","04/19/2005"
"3D9.1BF15DC436","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/18/2005","04/18/2005"
"3D9.1BF174346A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/18/2005","04/18/2005"
"3D9.1BF185C688","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/18/2005","04/18/2005"
"3D9.1BF20E2098","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/18/2005","04/18/2005"
"3D9.1BF20EC718","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/18/2005","04/18/2005"
"3D9.1BF20EC910","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/18/2005","04/18/2005"
"3D9.1BF20FF5DB","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/18/2005","04/18/2005"
"3D9.1BF228F83A","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/18/2005","04/18/2005"
"3D9.1BF131C0DC","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/17/2005","04/17/2005"
"3D9.1BF144289E","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/17/2005","04/17/2005"
"3D9.1BF15CA1C7","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/17/2005","04/17/2005"
"3D9.1BF15CFA15","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/17/2005","04/17/2005"
"3D9.1BF16E2537","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/17/2005","04/17/2005"
"3D9.1BF1738411","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/17/2005","04/17/2005"
"3D9.1BF1743E52","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/17/2005","04/17/2005"
"3D9.1BF20F0EFA","RIA - Rock Island Adult","4/15/2005","1","Chinook","1","Spring","H","Hatchery Reared","2003","04/17/2005","04/17/2005"
"3D9.1BF13C6549","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/16/2005","04/16/2005"
"3D9.1BF1452A96","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/16/2005","04/16/2005"
"3D9.1BF14F1BCF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/16/2005","04/16/2005"
"3D9.1BF1507CD5","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/16/2005","04/16/2005"
"3D9.1BF15862E4","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/16/2005","04/16/2005"
"3D9.1BF170CDE1","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/14/2005","04/14/2005"
"3D9.1BF1861D7B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/14/2005","04/14/2005"
"3D9.1BF14F3494","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/13/2005","04/13/2005"
"3D9.1BF14B6D04","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/11/2005","04/11/2005"
"3D9.1BF1E90155","RIA - Rock Island Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","08/08/2004","08/08/2004"
"3D9.1BF1E90155","PRA - Priest Rapids Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","08/02/2004","08/02/2004"
"3D9.1BF1B04FF4","MCN","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/29/2004","07/29/2004"
"3D9.1BF1E90155","MCN","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/29/2004","07/29/2004"
"3D9.1BF1E89610","RIA - Rock Island Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/21/2004","07/21/2004"
"3D9.1BF1E95DAF","RIA - Rock Island Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/16/2004","07/16/2004"
"3D9.1BF1E89610","PRA - Priest Rapids Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/15/2004","07/15/2004"
"3D9.1BF1E8F8D7","BON","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/15/2004","07/16/2004"
"3D9.1BF1E95DAF","PRA - Priest Rapids Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/12/2004","07/12/2004"
"3D9.1BF19B0CCA","RIA - Rock Island Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/10/2004","07/10/2004"
"3D9.1BF1E849A4","RIA - Rock Island Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/10/2004","07/11/2004"
"3D9.1BF1E902CA","RIA - Rock Island Adult","4/19/2004","1","Chinook","1","Spring","H","Hatchery Reared","2002","07/09/2004","07/09/2004"
